price,id
427005.0,21199
250000.0,12114
1475000.0,8068
589500.0,13254
525000.0,9206
757000.0,10996
360000.0,4517
475000.0,5091
578000.0,458
210000.0,14800
425000.0,8132
443000.0,14532
336500.0,9774
549950.0,8446
549000.0,21555
340000.0,18218
290000.0,12694
615000.0,9365
599950.0,17948
394950.0,20725
638000.0,5384
1110000.0,12149
485000.0,2009
255000.0,8357
410000.0,10686
300000.0,2392
437000.0,2069
200000.0,5397
295000.0,19991
199500.0,10916
700000.0,1819
145000.0,9120
550000.0,3634
439000.0,13637
255000.0,16331
435000.0,379
359000.0,11678
684680.0,15253
407000.0,11628
460000.0,3737
495000.0,19982
390000.0,15626
539000.0,17769
506500.0,17259
512000.0,19035
235000.0,15949
994000.0,6235
142500.0,5570
450500.0,17119
728725.0,10276
371000.0,4325
329000.0,5187
1059500.0,19625
372500.0,16746
465000.0,20483
425000.0,11634
270000.0,8149
660000.0,15432
500000.0,14912
203000.0,6813
250000.0,2699
418000.0,3255
285000.0,1673
450000.0,15346
616750.0,17702
469775.0,12588
650000.0,12133
196000.0,18566
850000.0,3180
725000.0,17385
2453500.0,3735
859990.0,19948
497000.0,21230
585000.0,13521
622000.0,14039
490000.0,21372
790000.0,1157
429000.0,19653
450000.0,6554
555000.0,18818
730000.0,9982
385000.0,4039
1485000.0,8692
745000.0,15002
243000.0,7892
311000.0,5082
378500.0,480
182500.0,18296
1153000.0,6471
237100.0,16732
455000.0,16029
225000.0,5745
325000.0,8302
612500.0,17688
599950.0,13882
1049000.0,16694
376000.0,15183
767450.0,20306
952000.0,9049
585000.0,11838
510000.0,9287
558000.0,16423
440000.0,1696
330000.0,11023
399950.0,20093
275000.0,6201
250000.0,11817
885000.0,9870
549800.0,15479
620000.0,4919
210000.0,726
380000.0,14510
495000.0,7187
630000.0,10376
359000.0,10417
546000.0,6917
235000.0,13394
183000.0,15853
880000.0,3931
129000.0,14008
452000.0,18213
338000.0,9167
520000.0,15147
199000.0,2078
355000.0,17735
700000.0,11334
495000.0,4600
253500.0,17784
190000.0,15312
215000.0,3874
619500.0,11330
605000.0,14406
344900.0,9393
420000.0,17011
291750.0,17914
1005000.0,11980
434000.0,3517
244950.0,18797
809950.0,17741
345000.0,19312
517500.0,10029
425000.0,9260
420000.0,8958
406100.0,6859
650000.0,16088
341000.0,1789
420000.0,12812
437500.0,16061
296000.0,9686
249500.0,1060
1280000.0,20039
585000.0,15665
569950.0,9459
570000.0,2994
336000.0,5710
749500.0,14226
593000.0,9443
305000.0,2711
400000.0,21459
298900.0,20752
530000.0,4565
542000.0,8315
229000.0,878
611000.0,4956
815000.0,6510
481000.0,13436
114000.0,12546
285000.0,4814
1039000.0,6754
850000.0,1506
465000.0,2625
280000.0,12866
490000.0,5968
415000.0,17579
685000.0,7827
1050000.0,17493
675000.0,5727
450000.0,19586
258000.0,1002
855000.0,16281
360000.0,3732
760000.0,11025
335000.0,12635
607010.0,1563
245000.0,13835
298950.0,17201
422250.0,8762
465000.0,5075
195000.0,7767
450000.0,17190
415000.0,4155
550000.0,20532
380000.0,20780
310000.0,5774
525000.0,21131
650000.0,611
382500.0,16123
443000.0,19079
2535000.0,12648
219000.0,17236
385000.0,6812
707500.0,15360
465000.0,10963
220000.0,13796
354500.0,6431
150000.0,18099
464000.0,10106
685000.0,21396
425000.0,8001
225000.0,18191
570000.0,2163
200000.0,1108
237000.0,7443
352500.0,12312
235000.0,17448
480000.0,14368
525000.0,21010
280000.0,20946
678000.0,15314
250000.0,14810
445000.0,5360
655000.0,18324
550000.0,20142
415000.0,9682
396000.0,14832
595000.0,5900
850000.0,11011
280000.0,14939
3800000.0,19017
469000.0,4499
520000.0,8582
213950.0,10862
321000.0,1257
393000.0,18532
524000.0,12372
497000.0,675
267500.0,299
630000.0,8801
255000.0,9068
429000.0,12910
675000.0,6842
438000.0,14691
625000.0,9073
216000.0,13765
280000.0,16306
600000.0,1701
650000.0,12458
233500.0,4997
523000.0,4165
335000.0,11562
324000.0,10345
243000.0,18123
999950.0,20865
736000.0,3824
245000.0,11472
425000.0,18295
491000.0,11643
392000.0,14877
470000.0,8601
260000.0,12334
415000.0,18699
500000.0,7658
525000.0,2604
330000.0,7105
410000.0,3627
354000.0,5526
1955000.0,1152
727000.0,12829
279000.0,8099
215000.0,4874
235000.0,523
365000.0,1655
900000.0,6893
895000.0,2569
715000.0,7608
455000.0,10444
270000.0,8865
333000.0,9111
348000.0,19646
650000.0,11522
255000.0,5601
583500.0,10827
390000.0,7510
356500.0,2522
729000.0,20404
2095000.0,3519
930000.0,18543
569950.0,8007
1170000.0,13470
620000.0,18850
450000.0,8076
175000.0,2376
314000.0,15301
405000.0,21545
277000.0,14629
970000.0,3378
213000.0,17933
692000.0,8648
758800.0,7188
280000.0,14371
269800.0,20958
404000.0,15427
920000.0,13479
1050000.0,18890
238000.0,18271
385000.0,4991
211000.0,1227
879950.0,21219
532500.0,970
896000.0,2997
279900.0,7354
601000.0,8848
239999.0,7050
319990.0,3832
1320000.0,17756
399000.0,8031
635000.0,3977
499950.0,1497
290000.0,14229
487000.0,21110
705000.0,12683
425000.0,3915
291850.0,7
2350000.0,20326
701000.0,4144
619990.0,20698
420000.0,4719
387500.0,15941
175000.0,2524
500000.0,2361
650000.0,6688
320000.0,19423
615000.0,11869
521500.0,21007
599000.0,4979
310000.0,3036
790000.0,13494
628000.0,15050
400000.0,5995
505000.0,3028
353000.0,4804
515000.0,3933
279000.0,19182
490000.0,8218
811000.0,19050
589000.0,13917
350000.0,20565
359800.0,21474
590000.0,11438
390000.0,877
1110000.0,12096
230000.0,6681
715000.0,12059
535000.0,16636
315000.0,11698
186000.0,11015
324950.0,8465
850830.0,100
615000.0,11367
660000.0,3084
360000.0,1231
305000.0,9533
535000.0,13363
580000.0,17938
582500.0,6364
280000.0,14317
436000.0,12945
623000.0,17828
285000.0,13839
815000.0,1978
693000.0,18651
1000000.0,16539
340000.0,6614
105500.0,13628
535000.0,21327
998000.0,20426
386500.0,4951
400000.0,14452
245000.0,15893
465000.0,10021
235500.0,3966
467000.0,21601
400000.0,16613
249000.0,8702
370000.0,15538
695000.0,19205
650100.0,12390
538000.0,4730
281000.0,4333
433000.0,14159
451000.0,11758
535000.0,10909
875000.0,14125
680000.0,3581
340000.0,2021
637500.0,17058
765000.0,7489
450000.0,6036
232000.0,11785
409000.0,8549
285000.0,5519
402000.0,6200
750000.0,3371
1142000.0,11589
200000.0,10087
784000.0,132
199950.0,996
1220000.0,15467
353000.0,18452
303000.0,9687
394250.0,18958
605000.0,15274
800000.0,3055
725000.0,16929
545000.0,8341
321500.0,14345
640000.0,8775
721000.0,19275
342000.0,2511
207000.0,3486
299995.0,937
397000.0,15003
407000.0,20116
625000.0,5537
329000.0,12644
499000.0,6284
199000.0,3446
309000.0,11938
335000.0,17869
355000.0,12083
305000.0,10924
163000.0,19131
615000.0,6669
461000.0,3558
1999000.0,13280
765000.0,5715
225000.0,1311
535000.0,12311
785000.0,7606
342500.0,15648
1975000.0,7415
506000.0,8221
325000.0,14533
457000.0,16774
780000.0,19362
751750.0,6308
475000.0,11520
601000.0,10304
1350000.0,13770
569000.0,16728
501000.0,1825
210000.0,7143
672800.0,9931
480000.0,6774
494900.0,21159
394950.0,20665
753000.0,1829
665000.0,5434
1900000.0,14816
399000.0,19773
189950.0,17326
625000.0,18309
289000.0,9222
287000.0,14455
687000.0,2682
655000.0,230
714000.0,10322
233703.0,10235
765000.0,18337
869000.0,16333
375000.0,7370
410000.0,17217
1620000.0,11878
265000.0,9644
424000.0,17939
390000.0,6022
2458000.0,17899
275000.0,15345
558000.0,14089
427500.0,14174
237000.0,7945
262500.0,10472
600000.0,14902
890000.0,5454
525000.0,12977
795000.0,700
1762000.0,13621
425000.0,12701
677915.0,12590
410000.0,7599
652427.0,3549
717000.0,14541
405000.0,19124
390000.0,7289
238000.0,11776
275000.0,9926
417400.0,13145
809000.0,7539
675000.0,6607
284000.0,14061
205000.0,16633
290000.0,12927
857500.0,12194
610000.0,3701
815000.0,19766
659950.0,19844
375000.0,17427
981000.0,19258
215000.0,3142
240000.0,6062
700000.0,18139
718000.0,17856
1690000.0,15764
394900.0,4271
349950.0,2439
139500.0,10105
315000.0,18236
750000.0,16418
550000.0,11536
339300.0,15907
272000.0,19841
635000.0,7921
1218000.0,1498
825000.0,4447
695000.0,17204
270000.0,13305
710000.0,17692
539000.0,6537
245000.0,727
753000.0,11227
227000.0,4329
370000.0,3650
689000.0,18097
663000.0,12897
280000.0,12442
355000.0,2435
420000.0,17206
465000.0,21553
280000.0,4097
410000.0,7722
405500.0,716
262500.0,13952
1000000.0,19260
635000.0,14985
960000.0,9325
1161000.0,18968
354950.0,9059
800000.0,2124
1598000.0,20342
410000.0,6303
259000.0,3003
835000.0,12935
194900.0,6489
115000.0,17500
435000.0,671
339950.0,13932
226000.0,6149
278000.0,16063
525000.0,7298
496000.0,8677
249000.0,12848
620000.0,16322
337000.0,16511
260000.0,19406
675000.0,9793
875000.0,17036
315500.0,2684
286000.0,8657
392000.0,21289
344500.0,15379
536000.0,5595
524000.0,3833
860000.0,14779
198000.0,5128
616950.0,20840
203000.0,3855
640000.0,14075
1822500.0,13400
310000.0,1076
565000.0,19000
332500.0,1130
465000.0,16833
495000.0,13449
455500.0,10628
810000.0,18568
269950.0,14996
792500.0,5200
590000.0,3317
154000.0,15976
215000.0,10922
410000.0,10778
417200.0,8708
220000.0,7667
2544750.0,3384
350000.0,17279
453500.0,8859
580000.0,6818
402000.0,14496
410000.0,10572
540000.0,9814
400000.0,445
188000.0,6463
680000.0,13181
225000.0,12787
537000.0,15032
219950.0,11294
525000.0,8199
988000.0,431
560000.0,16137
275000.0,9813
389800.0,6927
256000.0,11155
449950.0,5319
455000.0,8874
310000.0,4780
875000.0,2863
464950.0,11915
745000.0,4783
327000.0,14754
175000.0,15468
140000.0,4569
765000.0,7102
1800000.0,8784
508000.0,7850
965000.0,3912
245000.0,637
567500.0,18815
555000.0,9693
361000.0,3710
825000.0,13653
463000.0,7902
340000.0,8458
737000.0,12845
1365000.0,10111
1110000.0,15522
325000.0,71
310000.0,18762
304000.0,7353
325000.0,12088
250000.0,1457
390000.0,12346
280000.0,17157
270000.0,2173
217450.0,18102
370000.0,13556
425000.0,649
348500.0,12101
405000.0,17861
350000.0,19077
239950.0,21451
345000.0,14450
499000.0,2182
260000.0,4261
1125000.0,13293
560000.0,5044
1245000.0,2516
550000.0,15311
306000.0,8464
1965000.0,3281
530100.0,18310
581000.0,9072
186375.0,328
405100.0,15067
660000.0,20148
400000.0,6885
638250.0,5768
950000.0,2146
464000.0,9522
920000.0,19819
500000.0,16319
306000.0,2848
289000.0,14056
515700.0,10825
950000.0,16626
255000.0,11125
222900.0,8211
397500.0,4546
227450.0,5226
704000.0,10694
781000.0,6067
560000.0,151
350000.0,14588
329950.0,15619
340000.0,7065
240000.0,11784
448500.0,11984
555000.0,4836
174000.0,7760
336000.0,4707
615000.0,3845
271920.0,11931
1127500.0,13496
198500.0,16312
760000.0,4726
477500.0,20987
543000.0,11475
638500.0,2787
240000.0,12857
640000.0,19569
552700.0,18474
667000.0,20097
355000.0,12666
259000.0,18292
325000.0,9138
479900.0,12168
210000.0,12745
449900.0,3771
800000.0,3734
629000.0,11652
389900.0,17691
612500.0,7942
200000.0,13488
270000.0,2144
215000.0,155
875000.0,9229
795000.0,14954
567000.0,8150
980000.0,699
831000.0,11968
450000.0,9156
607500.0,15283
383000.0,15598
447000.0,15985
400000.0,8959
1305000.0,15328
551000.0,18390
1500000.0,7064
450000.0,2886
325000.0,13742
569950.0,14688
185000.0,16202
360500.0,17044
1135000.0,13002
320000.0,13801
595000.0,12251
371500.0,6622
250000.0,4317
875000.0,16358
550000.0,10856
338000.0,16549
436000.0,15370
299900.0,18713
458000.0,11496
300000.0,11003
830000.0,14336
525000.0,483
301000.0,8712
1557600.0,10979
500000.0,11326
560000.0,7609
830000.0,3156
375000.0,15803
870000.0,20467
287500.0,8065
769000.0,6697
450000.0,16756
550000.0,14854
585000.0,9270
505000.0,13906
398000.0,12886
720000.0,14602
249900.0,10051
630000.0,13462
365000.0,7497
349950.0,13943
402000.0,2885
302100.0,8434
360000.0,17976
772000.0,16704
220000.0,9088
1450000.0,11217
365000.0,429
310000.0,13536
353000.0,21326
395000.0,4906
637000.0,13156
1320000.0,3121
410000.0,13720
1115500.0,18554
1800000.0,11284
1600000.0,16301
1675000.0,3338
435000.0,8372
525000.0,8904
768000.0,1034
345000.0,18192
216000.0,10359
1190000.0,4298
514000.0,9319
786000.0,7358
813000.0,5198
370000.0,20750
509250.0,8569
310000.0,11852
284000.0,20617
274900.0,2800
333000.0,8115
680000.0,20486
2532000.0,2040
240000.0,3250
565000.0,19298
1240000.0,13591
490000.0,17537
955500.0,3445
473975.0,6815
650000.0,8903
450000.0,1826
403500.0,18489
375500.0,9437
128750.0,12252
800000.0,6377
450000.0,7941
720168.0,5811
449000.0,21480
716000.0,21284
201500.0,9389
285000.0,2505
325000.0,11041
1325000.0,6009
330000.0,15364
290000.0,4145
275000.0,2186
252500.0,7889
254999.0,18933
590000.0,1907
495000.0,1544
524250.0,973
425000.0,16875
790000.0,4456
565000.0,16210
544000.0,12449
1210000.0,11934
660000.0,11139
690000.0,18666
775000.0,21234
680000.0,11573
1030000.0,12536
450000.0,4955
258305.0,8036
900000.0,6449
333000.0,4706
500000.0,8311
229500.0,18265
685100.0,1240
306000.0,13876
485000.0,4336
259000.0,15542
410000.0,7259
240000.0,9872
798000.0,5706
360000.0,8141
341000.0,4183
505500.0,9042
485000.0,9285
762450.0,15993
450000.0,773
557500.0,3553
625000.0,6300
589000.0,12024
375000.0,11239
237000.0,6076
299900.0,11426
603000.0,20732
520000.0,3175
560000.0,765
907500.0,14806
700000.0,4386
387000.0,2584
435000.0,7660
2408000.0,12713
275000.0,17946
290000.0,18108
172000.0,5857
582500.0,3800
192500.0,2081
309000.0,8885
244000.0,19372
384000.0,20036
575000.0,5609
350000.0,4110
730000.0,3886
260000.0,1470
675000.0,15644
425000.0,9639
696950.0,15279
203000.0,5686
341000.0,19120
135000.0,15131
456700.0,10706
620000.0,1729
730000.0,16015
438924.0,477
474950.0,21116
405000.0,16462
232000.0,2358
309933.0,8154
860000.0,14671
480000.0,17822
204700.0,9095
780000.0,12501
305000.0,9218
610000.0,21498
237500.0,977
420000.0,357
394950.0,11131
3650000.0,18482
277000.0,1198
555000.0,3294
287000.0,6339
674600.0,20794
635000.0,9940
500000.0,6026
534950.0,9148
379000.0,20442
440000.0,10297
288000.0,15079
329950.0,20849
599950.0,1760
852600.0,8943
592500.0,7708
275000.0,9427
585888.0,9083
850000.0,9478
502000.0,10566
720000.0,953
870000.0,6376
1650000.0,13492
264250.0,9605
235000.0,2050
310000.0,18834
393000.0,6525
258000.0,7689
725000.0,1966
300000.0,15697
520000.0,7982
263000.0,19712
645000.0,3860
629950.0,11116
335500.0,16547
228800.0,3005
525000.0,20433
485000.0,5512
432500.0,13526
239950.0,14712
300000.0,4191
334950.0,21412
240000.0,9912
535000.0,12068
494400.0,3569
800000.0,4367
1205000.0,9052
625000.0,15302
395000.0,12386
555000.0,4511
541100.0,1745
206000.0,3638
275000.0,9532
395000.0,11616
628000.0,847
380000.0,8498
850000.0,17958
408000.0,8872
292500.0,56
300000.0,11329
560000.0,5642
505000.0,9779
1010000.0,2153
305000.0,2643
340000.0,9584
998500.0,11034
329900.0,19634
1595000.0,12100
640000.0,1434
382000.0,11210
1340000.0,14199
325900.0,2777
445500.0,13053
420000.0,18963
480000.0,8286
665000.0,18536
358000.0,8334
601000.0,9691
724000.0,15516
555700.0,15124
185000.0,11579
481000.0,18843
257000.0,15092
285000.0,18018
285000.0,14881
225000.0,5949
200000.0,881
329000.0,9752
995000.0,12298
566000.0,3630
1400000.0,4937
169000.0,15156
290000.0,9973
580000.0,8842
280000.0,19279
210000.0,3240
1250000.0,10977
813500.0,16869
780000.0,2710
625000.0,1863
194000.0,10747
322000.0,13288
950000.0,6456
435000.0,6003
220000.0,17599
275000.0,6288
277500.0,16753
280000.0,16858
980000.0,7985
836500.0,17376
259950.0,15640
604000.0,9501
790000.0,3061
195000.0,5038
336000.0,20941
262500.0,13142
510000.0,10252
1340000.0,14923
765000.0,13844
930000.0,14463
1425000.0,17401
199000.0,17399
269000.0,13410
646000.0,16241
640000.0,20885
390000.0,10858
252000.0,1964
265000.0,13659
360000.0,15056
290000.0,5448
208000.0,6922
369000.0,16536
533600.0,612
790100.0,14958
305000.0,16502
383000.0,12961
550000.0,15759
280500.0,16820
299250.0,15919
510000.0,14416
212700.0,6324
825000.0,3918
585000.0,510
460000.0,14172
325000.0,1392
685000.0,18410
827000.0,19117
390000.0,225
751000.0,11417
549000.0,13818
258000.0,7744
550000.0,3026
1065000.0,7272
267000.0,14632
465000.0,1799
157500.0,15194
1100000.0,9215
648360.0,18505
752875.0,11672
285000.0,5372
213500.0,3683
197000.0,3544
295000.0,14952
150000.0,10519
376000.0,7527
509000.0,15992
830000.0,13715
1115000.0,14456
245000.0,5575
1060000.0,20625
1700000.0,21568
765000.0,9627
309950.0,5692
260000.0,2294
522500.0,15037
326000.0,10017
800000.0,13324
412500.0,14326
1350000.0,4027
319000.0,19691
322968.0,16414
257500.0,14036
822500.0,18407
851500.0,3799
374000.0,1687
287000.0,6205
430000.0,93
415000.0,21160
1225000.0,18722
411000.0,3782
475000.0,9396
740000.0,19940
895000.0,8679
525000.0,4131
311600.0,12408
295950.0,14738
645000.0,1239
570500.0,12384
327000.0,21547
135900.0,19054
253779.0,3577
335000.0,18697
365000.0,5499
278000.0,17871
299000.0,16320
325000.0,17760
375000.0,8318
1505000.0,18992
735000.0,17285
458000.0,10122
500000.0,16055
468000.0,15251
295000.0,16355
445000.0,19962
510000.0,2910
614000.0,1263
250000.0,20240
369900.0,14692
175000.0,8798
152000.0,5654
431000.0,7479
760000.0,6060
490000.0,7057
433000.0,10399
900000.0,20468
525000.0,3623
690000.0,3498
1940000.0,4923
525000.0,10596
415000.0,13429
720000.0,4792
325000.0,15914
467000.0,10534
1000000.0,18188
315000.0,18576
267000.0,5100
750000.0,10867
206000.0,18528
785000.0,1740
625000.0,18688
775000.0,6849
451101.0,1598
418000.0,3895
735000.0,3451
298000.0,11066
491500.0,1443
340500.0,10360
725000.0,16528
545000.0,6295
2200000.0,3861
345000.0,1407
159100.0,17841
399990.0,9116
759000.0,3131
307700.0,19094
535610.0,14059
539000.0,19449
249950.0,1604
380000.0,19631
406500.0,7499
710000.0,3201
299950.0,6739
435000.0,11098
390000.0,15139
335000.0,1989
239000.0,6094
408000.0,11027
1190000.0,18923
300000.0,2497
471000.0,12281
599000.0,14915
850000.0,6385
270950.0,19578
630000.0,17612
635000.0,13549
225000.0,240
236000.0,8481
380000.0,21229
824500.0,1842
1169000.0,13425
599950.0,13627
390000.0,4533
280000.0,370
389000.0,3176
180000.0,17123
295000.0,21360
242000.0,12557
407000.0,4521
370000.0,6598
489000.0,16968
436500.0,11016
430000.0,3809
380000.0,8730
587500.0,3171
280300.0,1009
200000.0,13537
456500.0,20285
554600.0,18916
490000.0,4452
1400000.0,314
321950.0,21065
166950.0,191
174500.0,9701
1000000.0,5689
440000.0,7791
480000.0,19516
350000.0,3120
397000.0,14833
441500.0,7946
360000.0,4639
291700.0,4618
500000.0,13204
435000.0,9551
650000.0,8159
246000.0,9420
1100000.0,18183
840000.0,10091
506000.0,14023
526000.0,18591
165000.0,18564
775000.0,1674
300000.0,18001
619000.0,13113
450000.0,3177
205000.0,5249
449999.0,7219
255000.0,12874
517950.0,14349
395000.0,19801
445000.0,11328
1033890.0,20501
715000.0,17449
366750.0,20445
480000.0,18640
750000.0,10780
720000.0,1559
425000.0,13164
284950.0,1571
724950.0,19560
650000.0,3399
378500.0,7934
708000.0,3086
375000.0,9417
938000.0,10489
675000.0,2702
300000.0,5080
322000.0,14564
2250000.0,13071
388000.0,11112
403000.0,9384
555000.0,5101
734200.0,18910
294000.0,11703
1350000.0,21321
240000.0,14722
268500.0,10215
952000.0,14841
270500.0,20884
789500.0,1568
277500.0,15797
859950.0,20655
2300000.0,11402
739000.0,2640
1310000.0,757
430000.0,19066
209900.0,5905
370000.0,15612
350000.0,9007
199990.0,1566
671500.0,21253
204000.0,68
1410000.0,18892
531000.0,12061
850000.0,16284
521000.0,1492
221000.0,6992
925000.0,6012
477500.0,11333
708000.0,6991
680000.0,17239
510000.0,5592
560000.0,187
1580000.0,6962
707900.0,18634
320000.0,20629
510000.0,9019
443725.0,2373
445000.0,9124
470000.0,11325
525000.0,9505
365250.0,20289
1850000.0,11770
274000.0,9572
289000.0,14845
379900.0,19838
338000.0,369
285000.0,5330
250000.0,2206
900000.0,162
566000.0,16879
380000.0,13062
323800.0,9635
249000.0,1500
380500.0,7525
749000.0,12197
257500.0,5468
1578000.0,722
715000.0,18003
618000.0,4502
280000.0,9968
439000.0,7887
327000.0,20654
747500.0,19119
406000.0,17070
532000.0,3814
415000.0,20817
312000.0,12552
480000.0,5640
375000.0,21454
815000.0,4908
437850.0,8579
840000.0,9394
300000.0,16022
270000.0,16060
358800.0,15076
654000.0,7286
359950.0,12259
309000.0,20145
267000.0,20416
316750.0,4637
279000.0,18934
435000.0,11900
385000.0,19799
650000.0,5192
415000.0,15905
338000.0,10630
415250.0,10702
935000.0,15235
1500000.0,20518
550000.0,13673
265000.0,10748
272750.0,1648
610950.0,21574
2125000.0,540
430000.0,7781
435000.0,13310
390000.0,11486
440250.0,13504
465000.0,10002
791500.0,337
349950.0,8428
609500.0,20361
310000.0,20671
689000.0,19607
1325000.0,3009
350000.0,9442
1695000.0,9679
414000.0,16477
295500.0,13487
385000.0,16565
310000.0,13538
560000.0,745
770000.0,18535
450000.0,9865
717000.0,4781
626000.0,7734
440000.0,17298
481203.0,13983
388000.0,15531
159995.0,14454
585000.0,53
675000.0,13075
595000.0,378
249900.0,19288
282000.0,14694
450000.0,853
293000.0,17477
569500.0,7963
300000.0,18865
315000.0,20660
379950.0,12660
250000.0,15207
660000.0,14282
385000.0,19756
919000.0,17353
1280000.0,11787
445800.0,6368
802000.0,5906
500000.0,8338
260000.0,12510
158800.0,3109
1400000.0,10177
297262.0,10895
235000.0,6702
1346400.0,16004
259950.0,4583
248500.0,17506
346000.0,21531
300000.0,21390
1302000.0,20257
1325000.0,17723
335000.0,89
1389000.0,18861
265000.0,15523
330000.0,11133
379950.0,20060
462000.0,2062
400000.0,18253
460000.0,1828
207000.0,10864
150000.0,5317
1100000.0,1838
317000.0,10734
96500.0,5723
160000.0,3397
243500.0,7212
345000.0,1957
552000.0,17258
485000.0,9822
550000.0,18136
1728000.0,18432
915000.0,5308
675000.0,14236
377000.0,6459
365000.0,14325
1146800.0,7579
530000.0,13864
387846.0,16127
315000.0,4764
749995.0,21145
239000.0,17892
455500.0,12964
290000.0,14420
345000.0,15331
430000.0,1986
467000.0,20572
615000.0,7448
425000.0,16783
900000.0,7196
350000.0,9597
440000.0,12952
355500.0,7966
375000.0,6232
232000.0,5421
649000.0,21098
665000.0,8627
437500.0,9959
420200.0,5808
329900.0,13859
800000.0,12655
614000.0,11624
433000.0,21476
512500.0,3628
665000.0,15491
270000.0,14731
700000.0,12154
295000.0,13854
747000.0,17302
525000.0,14451
420000.0,18425
3120000.0,10465
510000.0,10607
280000.0,4079
640000.0,17093
1208000.0,8539
1160000.0,15836
475000.0,7154
883000.0,1781
800000.0,16443
700000.0,3956
732000.0,8196
242000.0,17111
362500.0,19782
263000.0,7402
285000.0,13384
242500.0,10418
450000.0,17621
7062500.0,3914
1084500.0,10433
605000.0,14873
292050.0,10016
290000.0,21526
440000.0,8109
535000.0,10968
927000.0,393
847093.0,20496
341000.0,16271
565000.0,10401
269950.0,19577
432000.0,6575
485000.0,5325
812000.0,19328
205950.0,19173
229950.0,14755
